emp_no,first_name,last_name,title,dept_no,birth_date
255815,Arlette,Jahnichen,Staff,d007,1952-11-28
255835,Insup,Henders,Staff,d007,1952-02-10
255865,Sachio,Heuser,Senior Engineer,d005,1952-03-13
255877,Shao,Spinelli,Technique Leader,d004,1952-07-11
255890,Kensyu,Birke,Senior Staff,d007,1952-02-24
255911,Bingning,Gladwell,Senior Engineer,d004,1952-03-12
255916,Jaber,Vitiello,Engineer,d004,1952-02-17
255929,Feixiong,Bisiani,Staff,d007,1952-03-13
255934,Mantis,Fabrizio,Senior Staff,d007,1952-12-06
255943,Gao,Cummings,Engineer,d005,1952-12-22
255953,Aloke,Rosch,Staff,d007,1952-10-10
255956,Hidde,Morris,Staff,d003,1952-12-02
255961,Harngdar,Kopetz,Senior Staff,d007,1952-08-21
255966,Shay,McFarlin,Senior Staff,d009,1952-05-29
255975,Menkae,Ravishankar,Engineer,d004,1952-09-18
255984,Stein,Kulisch,Engineer,d004,1952-06-06
256028,Barna,Mandell,Engineer,d005,1952-11-15
256061,Shiv,Karner,Senior Staff,d007,1952-05-25
256080,Alain,Argence,Senior Staff,d004,1952-12-20
256101,Ingmar,Hiltgen,Staff,d007,1952-12-19
256116,Erzsebet,Walstra,Engineer,d004,1952-04-02
256163,Lakshmi,Mamelak,Senior Staff,d008,1952-10-30
256173,Uriel,Himler,Senior Engineer,d005,1952-07-24
256178,Randi,Lortz,Senior Engineer,d004,1952-03-18
256189,Kellyn,Reghbati,Senior Staff,d001,1952-08-08
256208,Mingsen,Ressouche,Staff,d009,1952-06-22
256217,Zijian,Schiettecatte,Senior Staff,d003,1952-12-12
256235,Oguz,Halevi,Senior Staff,d007,1952-03-07
256241,Brigham,Uludag,Senior Staff,d007,1952-03-24
256253,Constantino,Bojadziev,Engineer,d006,1952-06-30
256274,DAIDA,Schiper,Senior Engineer,d005,1952-09-11
256293,Xiaoshan,Menhoudj,Senior Staff,d003,1952-09-22
256320,Visit,Erva,Senior Engineer,d005,1952-07-23
256326,Nalini,Ertl,Technique Leader,d005,1952-05-27
256365,Zeljko,Itzigehl,Senior Engineer,d005,1952-10-24
256373,Babette,Benzaken,Staff,d002,1952-04-22
256375,DeForest,Marchegay,Senior Engineer,d004,1952-09-21
256377,Maja,Couchot,Senior Engineer,d004,1952-08-05
256407,Boaz,Mawatari,Senior Staff,d001,1952-12-08
256418,Nobuyoshi,Ulupinar,Engineer,d004,1952-03-04
256423,Bodh,Baik,Engineer,d005,1952-02-02
256433,Shahab,Speek,Engineer,d005,1952-03-16
256436,Szabolcs,Avouris,Staff,d009,1952-05-19
256480,Demos,Ghemri,Engineer,d004,1952-03-15
256510,Toshimori,Fendler,Engineer,d005,1952-11-30
256514,Alois,Madeira,Senior Engineer,d006,1952-10-22
256539,Dhritiman,Slobodova,Staff,d007,1952-04-19
256544,Nirmal,Gide,Engineer,d005,1952-05-13
256583,Fatemeh,Servi,Senior Engineer,d005,1952-02-29
256586,Guoxiang,Christianini,Senior Engineer,d005,1952-12-21
256597,Mori,Baer,Assistant Engineer,d004,1952-07-02
256614,Remmert,Shimshoni,Engineer,d004,1952-04-05
256618,Fumitaka,Hettesheimer,Senior Engineer,d005,1952-08-06
256626,Yurii,Fortenbacher,Technique Leader,d005,1952-05-03
256632,Qunsheng,Vingron,Engineer,d005,1952-09-04
256633,Babette,Heystek,Senior Staff,d007,1952-02-26
256643,Jaewon,Pusterhofer,Staff,d001,1952-09-22
256661,Moriyoshi,Talmor,Senior Engineer,d005,1952-02-22
256691,Itzchak,Shanbhogue,Senior Staff,d001,1952-11-28
256692,Mokhtar,Rosiles,Engineer,d004,1952-11-03
256701,Chikako,Veevers,Engineer,d005,1952-11-24
256705,Uinam,Raney,Engineer,d004,1952-12-10
256727,Marin,Glowinski,Senior Staff,d002,1952-05-19
256730,Cedric,Itzigehl,Engineer,d005,1952-10-21
256731,Roselyn,Cappello,Staff,d009,1952-08-21
256751,Boutros,Morris,Assistant Engineer,d004,1952-06-05
256764,Shirish,Merks,Senior Staff,d003,1952-12-07
256783,Gonzalo,Bail,Engineer,d006,1952-05-13
256790,Jeanne,Rajala,Senior Staff,d001,1952-08-09
256854,Saddek,Penttonen,Senior Staff,d009,1952-10-19
256861,Kish,Ushiama,Engineer,d005,1952-08-31
256862,Moheb,Juneja,Senior Staff,d007,1952-04-06
256863,Jahangir,Leonhardt,Engineer,d004,1952-07-23
256892,Alejandra,Christ,Technique Leader,d006,1952-12-04
256923,Shaunak,Neimat,Senior Staff,d007,1952-03-10
256929,Gadiel,Anguita,Staff,d003,1952-03-07
256936,Maha,Redmiles,Engineer,d004,1952-04-25
256943,Zhiguo,Levasseur,Assistant Engineer,d005,1952-04-03
256951,Ranan,Pelz,Staff,d001,1952-07-21
256963,Gao,Brookner,Engineer,d005,1952-06-05
256999,Shugo,Liesche,Senior Staff,d003,1952-06-03
257001,Felicidad,Speel,Senior Staff,d002,1952-10-30
257009,Jasminko,Zschoche,Engineer,d004,1952-10-15
257016,Kshitij,Penttonen,Engineer,d005,1952-05-13
257043,Kannan,Rosiles,Engineer,d004,1952-07-28
257054,Oguz,Perko,Engineer,d004,1952-12-07
257063,Fumiyo,Perng,Staff,d008,1952-12-24
257067,Mohan,Peltason,Engineer,d004,1952-06-21
257069,Fumiyo,Panienski,Engineer,d004,1952-11-09
257075,Mingdong,Iisaku,Engineer,d005,1952-04-03
257086,Xiaocheng,Ghalwash,Engineer,d005,1952-08-06
257099,Nevin,Swan,Senior Staff,d009,1952-10-06
257127,Itzchak,Camarinopoulos,Engineer,d004,1952-09-03
257152,Phillip,Rosenbaum,Engineer,d004,1952-10-03
257191,Karoline,Bruckman,Senior Staff,d003,1952-11-07
257195,Bogdan,Binding,Senior Staff,d002,1952-04-26
257206,Premal,Picco,Senior Staff,d009,1952-11-22
257217,Arco,Horswill,Senior Staff,d009,1952-12-10
257235,Serap,Suomi,Senior Engineer,d005,1952-10-07
257237,Steve,Mawatari,Staff,d003,1952-11-15
257254,Owen,Morrin,Senior Staff,d009,1952-06-15
257262,Geraldo,Cusworth,Engineer,d005,1952-02-10
257276,Eldridge,Schonegge,Senior Staff,d007,1952-06-26
257291,Marit,Plumb,Senior Staff,d008,1952-02-19
257298,Munehiko,Atchley,Technique Leader,d006,1952-10-24
257348,Aiichiro,Conte,Senior Staff,d001,1952-04-16
257376,Hyuncheol,Schwaller,Senior Staff,d009,1952-02-25
257400,Pasqua,Mahmud,Staff,d009,1952-05-11
257407,Evgueni,Speer,Senior Staff,d003,1952-08-24
257409,Yuuichi,Sanella,Engineer,d005,1952-10-31
257430,Chenye,Lodder,Engineer,d005,1952-11-08
257455,Maris,Dratva,Senior Staff,d007,1952-10-20
257456,Tadahiro,Beilner,Senior Staff,d007,1952-12-06
257467,Jacqueline,Hofmeyr,Engineer,d004,1952-08-23
257482,Adamantios,Ebeling,Senior Staff,d001,1952-09-08
257495,Yaghout,Garnick,Engineer,d004,1952-12-07
257507,Junsik,Glowinski,Senior Staff,d001,1952-03-16
257515,Zhenhua,Tzvieli,Engineer,d005,1952-03-14
257516,Arco,Baja,Senior Staff,d008,1952-07-27
257530,Zejun,Yoshimura,Assistant Engineer,d005,1952-09-24
257546,Tuval,Erde,Senior Staff,d003,1952-12-18
257563,Moss,Oaver,Senior Staff,d007,1952-06-14
257564,Huan,Xiaoshan,Senior Engineer,d004,1952-09-19
257576,Mantis,Puoti,Assistant Engineer,d004,1952-05-13
257579,Khedija,Erie,Staff,d002,1952-05-15
257606,Aris,Underwood,Engineer,d004,1952-02-21
257612,Stamatina,Marshall,Engineer,d004,1952-03-24
257630,Jongsuk,Neiman,Senior Staff,d007,1952-09-04
257631,Yishai,Murillo,Senior Engineer,d005,1952-03-13
257647,Keiichiro,Azuma,Engineer,d004,1952-05-17
257659,Danae,Kadhim,Senior Staff,d007,1952-02-18
257665,Keiichiro,Gide,Staff,d007,1952-09-26
257671,Rayond,Buescher,Senior Staff,d009,1952-02-29
257677,Doowon,Bondorf,Senior Engineer,d004,1952-10-30
257682,Claudi,Cummings,Engineer,d004,1952-11-12
257695,Tiina,Lambe,Technique Leader,d005,1952-03-05
257699,Gad,Zykh,Engineer,d005,1952-10-01
257702,JiYoung,Monarch,Engineer,d004,1952-03-20
257711,Kasidit,Gustavson,Engineer,d005,1952-09-22
257749,Sahrah,Brodie,Staff,d007,1952-07-07
257779,Etsuo,Farrar,Engineer,d004,1952-02-29
257784,Kiyotoshi,Openshaw,Staff,d002,1952-12-12
257800,Oguz,Pettit,Engineer,d004,1952-10-15
257817,Sanjay,Kaminger,Senior Engineer,d004,1952-05-31
257828,Kristin,Iisaka,Senior Staff,d003,1952-03-26
257836,Tse,Schurmann,Engineer,d004,1952-05-08
257851,Georgi,Gadepally,Senior Staff,d007,1952-10-21
257860,Shahar,Gill,Engineer,d005,1952-07-26
257863,Zhiwei,Niizuma,Engineer,d004,1952-04-18
257866,Baruch,Lorys,Senior Staff,d003,1952-11-21
257870,Luigi,Linnainmaa,Senior Staff,d003,1952-05-03
257883,Herbert,Worfolk,Engineer,d006,1952-05-16
257892,Leif,Zallocco,Senior Engineer,d005,1952-05-15
257934,Ziyad,Baja,Senior Engineer,d004,1952-04-15
257955,Manu,Zallocco,Staff,d008,1952-05-15
257971,Hugo,Nivat,Senior Staff,d004,1952-06-27
257975,Xiaopeng,Hanratty,Senior Staff,d007,1952-06-08
258011,Ramya,Berztiss,Staff,d007,1952-07-19
258017,Sashi,Bamford,Engineer,d005,1952-06-06
258020,Mitchel,Lanteri,Staff,d007,1952-08-02
258041,Yuchang,Jeong,Engineer,d004,1952-12-13
258060,Brendon,Renear,Senior Engineer,d004,1952-12-03
258071,Herbert,Jording,Senior Engineer,d005,1952-07-24
258084,Juichirou,Setia,Senior Staff,d007,1952-07-15
258090,IEEE,Skrikant,Engineer,d004,1952-08-27
258096,Shirish,Mitchem,Senior Staff,d007,1952-06-21
258117,Gila,Halloran,Technique Leader,d004,1952-11-09
258129,Doohun,Heping,Engineer,d004,1952-06-07
258142,Weidon,Birta,Senior Staff,d003,1952-09-08
258153,Billie,Guting,Engineer,d004,1952-09-18
258154,Kannan,Bach,Engineer,d005,1952-06-07
258168,Junsik,Pews,Engineer,d005,1952-12-30
258176,Honesty,Hinsberger,Engineer,d004,1952-03-02
258178,Fei,DeMori,Engineer,d004,1952-07-21
258185,Make,Biran,Technique Leader,d004,1952-02-19
258192,Tsuneo,Wegerle,Senior Staff,d007,1952-03-25
258198,Oguz,Heinisuo,Engineer,d004,1952-08-27
258203,Kazuhiro,Skogmar,Senior Engineer,d005,1952-08-13
258206,Siddarth,Yoshizawa,Engineer,d004,1952-12-01
258231,Yifei,Luby,Senior Staff,d003,1952-02-28
258238,Jeong,Lupu,Engineer,d005,1952-10-26
258258,Xiaocheng,Crelier,Engineer,d005,1952-12-15
258295,Susanna,Rosti,Senior Staff,d007,1952-02-04
258313,Mori,Mawatari,Assistant Engineer,d005,1952-07-16
258326,Chiradeep,Vilarrasa,Senior Staff,d002,1952-12-01
258345,Masadi,Montresor,Senior Staff,d001,1952-06-02
258354,Ortrud,Sudbeck,Assistant Engineer,d004,1952-05-28
258357,Ranan,Danecki,Senior Staff,d001,1952-12-31
258377,Paloma,Ulupinar,Senior Staff,d003,1952-04-10
258438,Mokhtar,Ramsey,Engineer,d005,1952-07-11
258464,Arve,Demke,Assistant Engineer,d004,1952-03-29
258490,Christophe,Itzigehl,Senior Staff,d008,1952-08-28
258493,Zita,Juneja,Engineer,d004,1952-06-02
258496,Serap,Zultner,Senior Staff,d007,1952-11-07
258514,Lech,Thimonier,Engineer,d006,1952-04-04
258547,Guiseppe,Kieras,Staff,d003,1952-02-28
258565,Tomofumi,Erdmenger,Engineer,d004,1952-05-20
258587,Francoise,Emden,Engineer,d006,1952-12-24
258604,Tsutomu,Rosaz,Senior Staff,d002,1952-06-09
258609,Adit,Birge,Engineer,d005,1952-08-01
258621,Arne,Aloia,Engineer,d005,1952-05-23
258671,Weijing,Delgrossi,Senior Staff,d007,1952-11-02
258673,Genki,Harbusch,Senior Staff,d008,1952-07-08
258675,Reuven,Bonifati,Senior Engineer,d005,1952-04-26
258676,Satoru,Asrin,Engineer,d004,1952-03-21
258681,Weijing,Brobst,Technique Leader,d005,1952-09-13
258712,Shem,Gire,Senior Engineer,d006,1952-04-05
258720,Urs,Bellone,Engineer,d004,1952-12-07
258734,Juyoung,Sundgren,Engineer,d004,1952-12-06
258739,Girolamo,Toyoshima,Engineer,d005,1952-07-10
258743,Shaunak,Jonsson,Technique Leader,d004,1952-05-11
258767,Mingzeng,Czaja,Senior Staff,d007,1952-03-15
258777,Manibrata,Lieberherr,Staff,d007,1952-07-12
258786,Huiqun,Birsak,Engineer,d005,1952-11-03
258796,Badri,Hofstetter,Senior Staff,d007,1952-08-14
258801,Pramod,Nannarelli,Engineer,d004,1952-03-13
258810,Ziva,Sabnani,Senior Staff,d007,1952-06-22
258878,Candido,Varker,Technique Leader,d004,1952-03-03
258883,Shan,Hofmeyr,Technique Leader,d005,1952-09-27
258888,Genta,Junet,Technique Leader,d004,1952-08-07
258892,Tadahiko,Encarnacion,Senior Staff,d007,1952-12-02
258898,Yechezkel,Vasanthakumar,Senior Staff,d009,1952-06-13
258915,Chaitali,Uludag,Assistant Engineer,d004,1952-02-25
258925,Ekawit,Ramaiah,Engineer,d004,1952-03-17
258936,Divine,Bauknecht,Senior Staff,d001,1952-11-30
258938,Tse,Bugaenko,Engineer,d004,1952-03-09
258969,Jungsoon,Brandsma,Senior Engineer,d005,1952-03-08
258973,Dulce,Zultner,Engineer,d005,1952-07-14
258985,Taegyun,Baranowski,Engineer,d004,1952-05-08
259006,Sreekrishna,Neimat,Senior Engineer,d004,1952-07-20
259013,Isamu,Lagarias,Senior Engineer,d004,1952-02-21
259025,Wojceich,Renear,Senior Staff,d009,1952-10-29
259064,Vasilii,Kading,Staff,d009,1952-07-29
259069,Shirish,Rodite,Engineer,d005,1952-12-02
259102,Jiong,Nitta,Engineer,d005,1952-05-19
259135,Chinhyun,Cappello,Engineer,d004,1952-12-30
259137,Hailing,Thiran,Senior Staff,d001,1952-08-07
259182,Kellyn,Ozeki,Senior Engineer,d005,1952-11-21
259207,Mani,Rodiger,Engineer,d005,1952-12-10
259223,Apostol,Vakili,Senior Engineer,d004,1952-09-22
259244,Richard,Cusworth,Staff,d008,1952-11-17
259250,Marsal,Emiris,Staff,d009,1952-05-20
259255,Remzi,Czap,Engineer,d005,1952-04-09
259292,Hideo,Rajcani,Senior Staff,d003,1952-04-12
259314,Chenxi,Radwan,Engineer,d005,1952-07-13
259323,Xuejia,Farris,Senior Staff,d007,1952-06-27
259331,Fumitaka,Chachaty,Staff,d008,1952-05-17
259338,Bowen,Restivo,Engineer,d005,1952-08-03
259351,Takahito,Mungall,Staff,d007,1952-03-07
259368,Ferdinand,Kowalchuk,Senior Engineer,d005,1952-06-12
259391,Gadiel,Fiebach,Senior Engineer,d005,1952-12-20
259392,Mary,Jansen,Senior Engineer,d004,1952-03-11
259431,Mitchel,Gluchowski,Engineer,d005,1952-06-06
259435,Marc,Bahk,Senior Staff,d007,1952-07-22
259443,Yongmin,Ramsay,Staff,d007,1952-12-16
259466,Genki,Aseltine,Senior Staff,d002,1952-11-09
259470,Karlis,Lakshmanan,Engineer,d004,1952-06-14
259471,Owen,Baek,Staff,d007,1952-12-15
259504,Jinxi,Iisaku,Engineer,d004,1952-12-02
259512,Jinxi,Arlazarov,Engineer,d005,1952-03-23
259553,Danai,Krychniak,Staff,d001,1952-12-29
259563,Alenka,Peyn,Staff,d001,1952-12-09
259567,Aloys,Bolsens,Engineer,d004,1952-04-08
259585,Zhigen,Azumi,Engineer,d004,1952-09-24
259586,Gill,Clouatre,Engineer,d005,1952-12-01
259597,Chrisa,Snyers,Senior Staff,d002,1952-04-25
259603,Tesuro,Chaudhuri,Senior Staff,d002,1952-06-24
259612,Shridhar,Ranka,Assistant Engineer,d005,1952-04-08
259620,Mototsugu,Snedden,Senior Staff,d009,1952-11-12
259636,Dietrich,Syang,Senior Staff,d003,1952-09-12
259660,Kristinn,Melter,Senior Staff,d007,1952-08-09
259665,Zsolt,Decaestecker,Technique Leader,d005,1952-10-19
259679,Jiong,Ishibashi,Engineer,d005,1952-11-17
259716,Remzi,Kolinko,Senior Staff,d007,1952-08-04
259769,Zito,Syrotiuk,Staff,d003,1952-04-29
259771,Youssef,Chaudhuri,Technique Leader,d004,1952-05-05
259785,Itzchak,Vidya,Senior Staff,d007,1952-06-25
259825,Utpal,Soicher,Senior Staff,d008,1952-06-25
259859,Miomir,Hooghiemstra,Senior Staff,d007,1952-04-15
259899,Joydip,Thambidurai,Staff,d007,1952-12-04
259922,Terresa,Kitsuregawa,Engineer,d004,1952-09-20
259960,Danae,Thambidurai,Engineer,d005,1952-06-29
259988,Dmitri,Ressouche,Engineer,d006,1952-12-10
259989,Magdalena,Nitsche,Engineer,d004,1952-04-01
260001,Yifei,Conte,Senior Staff,d007,1952-02-17
260007,Ute,McAffer,Engineer,d006,1952-11-21
260029,Charmane,Keirsey,Senior Staff,d003,1952-09-16
260031,Deborah,Michaels,Senior Engineer,d004,1952-03-15
260039,Arunachalam,Rissland,Engineer,d005,1952-02-21
260059,Chaitali,Ozery,Senior Staff,d001,1952-07-05
260072,Fumiyo,Grandbois,Technique Leader,d004,1952-02-10
260077,Vishwani,Wallrath,Staff,d003,1952-06-17
260101,Dhritiman,Ghazalie,Senior Staff,d007,1952-06-09
260144,Fun,Baja,Senior Staff,d007,1952-11-13
260161,Hironobu,Maksimenko,Senior Staff,d007,1952-05-08
260171,Kien,Chinal,Senior Engineer,d005,1952-08-01
260179,Ziva,Sgarro,Engineer,d004,1952-10-22
260181,Evgueni,Shanbhogue,Engineer,d004,1952-10-26
260192,Murthy,Schlegelmilch,Staff,d007,1952-03-08
260193,Maya,Rassart,Engineer,d005,1952-05-23
260219,Moti,Hofmeyr,Senior Staff,d007,1952-02-09
260244,Jessie,Varker,Engineer,d004,1952-06-01
260268,Marie,Munos,Staff,d005,1952-10-24
260281,Hidefumi,Lodder,Senior Staff,d002,1952-09-25
260322,Arlette,Lamparter,Senior Engineer,d005,1952-02-15
260331,Niteen,Matteis,Senior Staff,d007,1952-05-18
260346,Junichi,Suermann,Senior Staff,d007,1952-11-26
260352,Ayonca,Kilgore,Senior Engineer,d004,1952-12-17
260359,Kensyu,Furudate,Senior Engineer,d005,1952-10-13
260371,Boguslaw,Atrawala,Senior Engineer,d004,1952-10-26
260393,Jongsuk,Matheson,Engineer,d004,1952-07-11
260435,Shuichi,Gulak,Engineer,d004,1952-09-27
260456,Shounak,Luck,Senior Staff,d003,1952-03-19
260464,Aran,Lorch,Engineer,d006,1952-05-23
260516,Hidekazu,Byoun,Engineer,d004,1952-07-10
260541,Ute,Scharstein,Senior Staff,d002,1952-09-12
260543,Hatsukazu,Decleir,Senior Staff,d007,1952-12-05
260551,Alper,Murtha,Assistant Engineer,d005,1952-07-21
260555,Yunming,Boguraev,Engineer,d004,1952-12-16
260556,Hilary,Polajnar,Engineer,d004,1952-11-22
260566,Carrsten,Siegrist,Senior Engineer,d004,1952-04-04
260567,Lenore,Lorho,Staff,d001,1952-03-07
260573,Abdulla,Lamparter,Senior Staff,d008,1952-04-28
260581,Gritta,Maliniak,Senior Staff,d007,1952-12-23
260616,Amalendu,Herath,Staff,d007,1952-02-27
260660,Pohua,Fordan,Staff,d001,1952-02-21
260667,Akemi,Weedon,Engineer,d005,1952-11-04
260669,Nitsan,Sinicrope,Engineer,d006,1952-12-16
260672,Gina,Schauser,Engineer,d004,1952-12-17
260690,Kristin,Tibblin,Engineer,d005,1952-11-25
260693,Oksana,Mungall,Engineer,d005,1952-04-13
260704,Venkatesan,Emmerich,Senior Staff,d002,1952-09-24
260728,Macha,Glowinski,Assistant Engineer,d004,1952-11-24
260731,Idoia,Schaar,Technique Leader,d004,1952-07-20
260732,Adel,Feinberg,Senior Staff,d007,1952-04-15
260770,Itzchak,Snyers,Staff,d007,1952-07-10
260774,Jianhua,Rothenberg,Engineer,d005,1952-05-16
260779,Stepehn,Rando,Staff,d003,1952-03-14
260785,Hideyuki,Pews,Senior Staff,d002,1952-10-04
260808,Val,Cappello,Engineer,d005,1952-03-17
260817,Radoslaw,Barriga,Staff,d009,1952-03-06
260828,Ashish,Marletta,Assistant Engineer,d004,1952-02-04
260889,Mona,Streng,Senior Engineer,d005,1952-12-16
260949,Sudharsan,Oberman,Senior Staff,d007,1952-12-09
260969,Aamod,Leuchs,Senior Staff,d002,1952-10-26
260973,Hatim,Sidou,Engineer,d005,1952-02-20
260978,Shih,Hofmeyr,Senior Engineer,d005,1952-06-25
260993,Shaowen,Oehlmann,Staff,d008,1952-02-13
260994,Kazuhide,Schonegge,Senior Engineer,d005,1952-04-10
261007,Yakkov,Jayawardene,Staff,d007,1952-10-14
261013,Kristin,Hatcliff,Technique Leader,d005,1952-04-20
261017,Genta,Varker,Senior Staff,d001,1952-03-31
261021,Boguslaw,Sevcikova,Senior Engineer,d004,1952-04-26
261030,Thodoros,Smeets,Staff,d007,1952-03-02
261040,Arnould,Peroz,Staff,d003,1952-03-12
261049,Naraig,Cooman,Staff,d001,1952-07-03
261056,Weiru,Broder,Senior Staff,d005,1952-11-20
261075,Chandrasekaran,Esposito,Senior Staff,d007,1952-11-02
261092,Gila,Bratsberg,Engineer,d005,1952-05-13
261101,Bangqing,Uchoa,Engineer,d004,1952-04-11
261126,Shiv,Feldhoffer,Staff,d009,1952-03-31
261130,Brigham,Stassinopoulos,Senior Engineer,d004,1952-03-09
261131,Menkae,Heyers,Engineer,d004,1952-12-19
261132,Pintsang,Braccini,Senior Engineer,d004,1952-02-09
261135,Chriss,Noriega,Engineer,d005,1952-08-09
261147,Tommaso,Murillo,Engineer,d006,1952-08-04
261148,Teruyuki,Shackel,Senior Staff,d001,1952-05-12
261150,Xiaopeng,Maraist,Staff,d003,1952-03-30
261246,Arfst,Gargeya,Engineer,d005,1952-10-07
261247,Sanjiv,Munos,Assistant Engineer,d004,1952-09-23
261324,Gudjon,Duclos,Technique Leader,d005,1952-07-24
261354,Mooi,Picel,Engineer,d004,1952-09-08
261374,Arumugam,Antonisse,Engineer,d004,1952-08-22
261385,Roddy,Angel,Engineer,d004,1952-07-01
261409,Chiradeep,Cairo,Senior Staff,d007,1952-07-02
261427,Ioana,Sinicrope,Engineer,d004,1952-06-26
261438,Rafael,Range,Engineer,d005,1952-08-19
261440,Susanta,Reeken,Senior Staff,d002,1952-03-13
261446,Erzsebet,Ligten,Senior Staff,d007,1952-04-19
261458,Eberhardt,Swiss,Technique Leader,d005,1952-04-09
261486,Bezalel,Schreiter,Senior Staff,d001,1952-03-27
261488,Vasiliy,Engelmann,Senior Staff,d007,1952-09-02
261499,Qunsheng,Driscoll,Senior Staff,d007,1952-06-03
261510,Takahito,Ohori,Senior Engineer,d005,1952-07-06
261527,Arunachalam,Butner,Engineer,d005,1952-08-17
261542,Hugh,Zweizig,Staff,d008,1952-10-26
261552,Jaewon,Vuskovic,Engineer,d005,1952-10-09
261565,Danel,Chleq,Senior Staff,d008,1952-06-15
261566,Billur,Vieth,Senior Staff,d008,1952-11-16
261569,Thodoros,Albarhamtoshy,Senior Staff,d007,1952-02-14
261588,Rance,Zaiane,Staff,d004,1952-11-09
261589,Volkmar,Perry,Senior Staff,d007,1952-05-10
261603,Dung,Stenning,Engineer,d005,1952-02-10
261635,Amalendu,Ruther,Engineer,d005,1952-09-17
261671,Jiann,Birdsall,Assistant Engineer,d006,1952-10-26
261683,Miomir,Parhami,Engineer,d005,1952-04-04
261686,Kenton,Perin,Senior Engineer,d005,1952-02-10
261695,Giri,Acton,Engineer,d005,1952-07-18
261717,Kazuyasu,Koshiba,Senior Staff,d002,1952-04-24
261729,Oldrich,Mawatari,Senior Engineer,d005,1952-04-11
261775,Weiru,Tchuente,Senior Staff,d002,1952-05-16
261782,Eran,Borovoy,Senior Staff,d007,1952-06-14
261786,Pantung,Fontet,Senior Staff,d009,1952-05-27
261823,Jagoda,Nishimukai,Assistant Engineer,d004,1952-11-12
261845,Maria,Schmittgen,Senior Staff,d005,1952-08-18
261849,Alselm,Makinen,Engineer,d005,1952-10-26
261861,Erez,Denis,Senior Engineer,d006,1952-03-22
261866,Michaela,Juneja,Engineer,d005,1952-07-25
261878,Kwee,Baja,Staff,d002,1952-03-30
261888,Gunilla,Hammerschmidt,Engineer,d004,1952-07-19
261904,Gurbir,Raczkowsky,Engineer,d004,1952-08-30
261907,Marsha,Perng,Staff,d009,1952-10-07
261911,Toshiko,Kavvadias,Technique Leader,d005,1952-05-29
261923,Roded,Zaccaria,Engineer,d006,1952-02-12
261957,Thodoros,Gecseg,Assistant Engineer,d004,1952-10-17
261965,Kien,Stellhorn,Staff,d007,1952-07-26
262006,Steve,Sherertz,Staff,d007,1952-02-19
262010,Eberhardt,Asmuth,Assistant Engineer,d004,1952-10-12
262014,Stafford,Gils,Engineer,d005,1952-12-01
262015,Shigeaki,Fairtlough,Engineer,d005,1952-11-19
262035,Clyde,Streng,Engineer,d004,1952-06-22
262046,Charmane,Haraldson,Senior Staff,d008,1952-03-25
262105,Heeju,Perly,Senior Staff,d001,1952-03-26
262110,Fei,Camarinopoulos,Senior Engineer,d004,1952-07-23
262115,Shao,Farris,Engineer,d005,1952-12-18
262119,Ebru,Birjandi,Engineer,d004,1952-04-03
262120,Gou,Hofting,Senior Engineer,d005,1952-06-06
262180,Toshiko,Claffy,Staff,d009,1952-06-23
262190,Marin,Hofman,Senior Staff,d009,1952-12-09
262199,Padma,Erbe,Staff,d008,1952-12-27
262203,Caolyn,Chinal,Engineer,d005,1952-10-07
262212,Evgueni,Clouatre,Engineer,d004,1952-04-22
262222,Reinhold,Morton,Engineer,d005,1952-10-05
262243,Qunsheng,Buchter,Senior Staff,d003,1952-12-02
262258,Candido,Roisin,Technique Leader,d004,1952-02-13
262270,Parto,Klassen,Engineer,d005,1952-06-19
262282,Djelloul,Steinauer,Senior Engineer,d004,1952-04-05
